date,day_of_week,season,location,listing_type,base_price,demand_index,competitor_avg_price,occupancy_rate,event,customer_rating,lead_time,weather_score,final_price,discount_offered
2025-09-18,Thursday,Fall,San Francisco,Hotel,267.32,0.51,240.18,82.8,Yes,4.3,56,0.51,334.79,0.0
2025-09-19,Friday,Fall,Boston,Hostel,330.72,0.83,396.37,36.71,Yes,4.9,24,0.47,367.26,10.6
2025-09-20,Saturday,Fall,New York,Airbnb,484.79,0.28,489.39,65.47,No,4.2,40,0.44,429.32,7.6
2025-09-21,Sunday,Fall,New York,Hostel,440.03,0.41,395.67,93.69,No,3.8,27,0.69,481.86,0.0
2025-09-22,Monday,Fall,Miami,Hostel,321.89,0.83,267.97,79.96,Yes,3.3,13,0.91,441.59,0.0
2025-09-23,Tuesday,Fall,Los Angeles,Hostel,143.19,0.98,128.63,87.89,No,4.6,19,0.93,186.96,0.0
2025-09-24,Wednesday,Fall,Chicago,Hotel,103.34,0.58,92.45,99.74,No,4.2,2,0.43,122.07,0.0
2025-09-25,Thursday,Fall,Seattle,Hostel,74.93,0.48,73.91,93.42,Yes,3.8,37,0.46,95.33,0.0
2025-09-26,Friday,Fall,Miami,Airbnb,299.13,0.8,344.35,85.56,Yes,3.3,19,0.63,411.81,0.0
2025-09-27,Saturday,Fall,Chicago,Hostel,400.17,0.64,425.98,49.65,No,3.7,45,0.42,366.43,13.2
2025-09-28,Sunday,Fall,Miami,Hotel,209.4,0.93,247.07,98.58,Yes,4.8,1,0.37,307.34,0.0
2025-09-29,Monday,Fall,Austin,Airbnb,432.71,0.57,443.29,51.95,No,4.0,11,0.95,447.36,0.0
2025-09-30,Tuesday,Fall,Chicago,Hostel,293.02,0.35,296.17,79.49,Yes,4.5,55,0.95,309.75,10.3
2025-10-01,Wednesday,Fall,Los Angeles,Airbnb,394.75,0.98,335.83,53.38,No,3.9,43,0.9,474.54,0.0
2025-10-02,Thursday,Fall,Seattle,Hotel,442.96,0.52,355.95,43.06,No,4.8,22,0.34,409.73,6.3
2025-10-03,Friday,Fall,Boston,Airbnb,273.83,0.94,326.65,44.35,No,3.3,47,0.45,289.45,8.8
2025-10-04,Saturday,Fall,Seattle,Hostel,211.13,0.72,237.94,68.27,No,3.3,21,0.47,241.28,0.0
2025-10-05,Sunday,Fall,Los Angeles,Hotel,324.52,0.6,290.79,39.21,No,3.4,2,0.81,266.5,18.5
2025-10-06,Monday,Fall,New York,Airbnb,388.78,0.7,367.74,37.07,Yes,3.9,44,0.35,383.46,17.2
2025-10-07,Tuesday,Fall,Miami,Hostel,424.41,0.91,429.18,57.58,No,3.1,29,0.78,503.66,0.0
2025-10-08,Wednesday,Fall,San Francisco,Hotel,492.59,0.65,565.8,31.73,No,3.2,55,0.49,460.49,7.0
2025-10-09,Thursday,Fall,Seattle,Hotel,217.96,0.83,200.29,44.32,No,3.0,18,0.95,209.24,13.9
2025-10-10,Friday,Fall,Chicago,Hostel,168.8,0.75,156.51,65.41,Yes,3.7,42,0.99,218.8,0.0
2025-10-11,Saturday,Fall,Miami,Hotel,379.58,0.68,329.83,71.05,Yes,4.6,56,0.87,487.82,0.0
2025-10-12,Sunday,Fall,San Francisco,Airbnb,233.9,0.69,229.75,93.23,Yes,3.1,36,0.62,317.1,0.0
2025-10-13,Monday,Fall,New York,Airbnb,50.87,0.81,55.95,68.63,No,4.5,7,0.36,60.02,0.0
2025-10-14,Tuesday,Fall,Los Angeles,Airbnb,248.73,0.33,259.77,84.99,Yes,4.3,24,0.32,240.62,18.5
2025-10-15,Wednesday,Fall,Boston,Hotel,493.55,0.85,575.49,38.47,No,3.3,1,0.4,482.84,11.5
2025-10-16,Thursday,Fall,San Francisco,Hotel,163.91,0.75,167.09,85.37,No,3.9,28,0.83,197.69,0.0
2025-10-17,Friday,Fall,New York,Airbnb,361.22,0.98,364.3,30.44,No,3.9,16,0.76,371.31,9.3
2025-10-18,Saturday,Fall,Austin,Hotel,175.66,0.38,198.34,56.11,No,3.1,6,0.56,159.2,6.6
2025-10-19,Sunday,Fall,Chicago,Airbnb,228.8,0.64,191.91,66.45,No,4.5,26,0.49,252.9,0.0
2025-10-20,Monday,Fall,Miami,Airbnb,302.03,0.53,303.12,33.72,Yes,4.9,47,0.46,295.86,12.0
2025-10-21,Tuesday,Fall,Miami,Airbnb,307.31,0.98,355.06,69.35,No,3.7,19,0.7,384.15,0.0
2025-10-22,Wednesday,Fall,Miami,Airbnb,374.61,0.59,345.3,72.92,No,4.1,45,0.92,413.85,0.0
2025-10-23,Thursday,Fall,Boston,Hotel,335.27,0.25,397.1,78.51,No,3.3,37,0.68,293.74,11.1
2025-10-24,Friday,Fall,Chicago,Airbnb,100.65,0.47,115.16,62.28,Yes,4.2,26,0.55,118.25,0.0
2025-10-25,Saturday,Fall,Boston,Hostel,468.14,0.45,421.43,33.91,No,3.2,25,0.52,371.19,14.9
2025-10-26,Sunday,Fall,Boston,Airbnb,193.19,0.38,160.82,34.04,No,3.6,36,0.39,162.44,7.0
2025-10-27,Monday,Fall,Austin,Hostel,280.83,0.4,328.23,64.93,Yes,5.0,7,0.97,324.3,0.0
2025-10-28,Tuesday,Fall,Austin,Airbnb,73.03,0.94,74.4,67.32,No,4.4,58,0.44,89.68,0.0
2025-10-29,Wednesday,Fall,Miami,Hotel,331.93,0.89,319.03,96.76,Yes,3.2,6,0.67,480.06,0.0
2025-10-30,Thursday,Fall,Chicago,Hostel,223.63,0.69,247.99,95.88,Yes,3.5,29,0.46,304.95,0.0
2025-10-31,Friday,Fall,Chicago,Airbnb,256.33,0.27,307.13,78.71,Yes,3.1,44,0.82,237.26,19.1
2025-11-01,Saturday,Fall,Austin,Airbnb,306.7,0.84,331.85,49.66,No,3.3,40,0.41,314.33,9.7
2025-11-02,Sunday,Fall,Chicago,Hostel,285.46,0.29,283.0,61.17,Yes,3.5,2,0.48,268.04,14.6
2025-11-03,Monday,Fall,Los Angeles,Hotel,423.22,0.63,340.33,77.39,No,4.6,52,0.6,480.0,0.0
2025-11-04,Tuesday,Fall,Los Angeles,Hotel,113.99,0.77,132.18,42.48,Yes,4.2,51,0.57,131.39,6.7
2025-11-05,Wednesday,Fall,Miami,Airbnb,101.37,0.86,82.78,78.23,Yes,4.6,48,0.56,139.76,0.0
2025-11-06,Thursday,Fall,Austin,Hotel,96.84,0.57,85.73,43.16,Yes,3.2,45,0.73,90.68,19.1
2025-11-07,Friday,Fall,Chicago,Hotel,75.86,0.25,77.52,97.21,No,3.4,13,0.73,74.91,5.2
2025-11-08,Saturday,Fall,Chicago,Airbnb,159.59,0.8,150.38,35.91,No,4.3,37,0.88,157.54,8.4
2025-11-09,Sunday,Fall,Boston,Hotel,89.26,0.68,90.01,66.16,Yes,3.2,13,0.58,113.4,0.0
2025-11-10,Monday,Fall,Seattle,Hotel,452.76,0.78,420.18,88.28,Yes,3.5,59,0.9,623.38,0.0
2025-11-11,Tuesday,Fall,Miami,Airbnb,388.67,0.99,319.3,74.91,No,4.7,59,0.32,493.89,0.0
2025-11-12,Wednesday,Fall,Miami,Hotel,62.54,0.68,73.9,64.0,Yes,4.7,51,0.96,79.05,0.0
2025-11-13,Thursday,Fall,Chicago,Airbnb,133.35,0.91,158.47,91.45,Yes,4.4,40,0.93,191.8,0.0
2025-11-14,Friday,Fall,Austin,Hotel,211.88,0.22,183.77,92.15,No,3.3,35,0.71,183.13,14.8
2025-11-15,Saturday,Fall,Miami,Airbnb,398.65,0.8,335.73,55.41,Yes,3.5,15,0.56,512.76,0.0
2025-11-16,Sunday,Fall,San Francisco,Hotel,67.36,0.31,72.95,50.46,No,3.9,20,0.76,50.55,18.9
2025-11-17,Monday,Fall,New York,Hotel,327.94,0.77,366.28,45.56,No,4.2,8,0.47,290.06,19.2
2025-11-18,Tuesday,Fall,Austin,Airbnb,397.31,0.27,318.72,42.28,No,4.9,47,0.78,292.85,16.7
2025-11-19,Wednesday,Fall,Chicago,Airbnb,163.99,0.44,166.18,61.11,No,4.4,48,0.51,165.52,0.0
2025-11-20,Thursday,Fall,San Francisco,Hotel,237.61,0.81,273.79,91.49,No,3.8,30,0.78,296.65,0.0
2025-11-21,Friday,Fall,Chicago,Hostel,320.03,0.6,380.14,38.39,No,4.0,18,0.86,286.3,11.0
2025-11-22,Saturday,Fall,Seattle,Hostel,144.7,0.79,150.04,92.88,No,4.3,34,0.86,180.1,0.0
2025-11-23,Sunday,Fall,Boston,Airbnb,360.28,0.8,388.43,68.53,No,4.1,14,0.38,423.54,0.0
2025-11-24,Monday,Fall,Austin,Airbnb,482.99,0.26,419.29,87.37,No,4.0,5,0.86,420.59,14.3
2025-11-25,Tuesday,Fall,Austin,Hotel,305.38,0.59,269.34,54.36,No,3.8,32,0.41,320.37,0.0
2025-11-26,Wednesday,Fall,New York,Hostel,385.01,0.68,322.23,71.41,Yes,3.3,17,0.56,495.21,0.0
2025-11-27,Thursday,Fall,Austin,Airbnb,371.62,0.44,405.85,92.25,No,3.7,23,0.99,409.8,0.0
2025-11-28,Friday,Fall,New York,Hotel,136.19,0.82,116.45,49.68,No,4.1,15,0.58,138.75,9.6
2025-11-29,Saturday,Fall,Austin,Hotel,448.55,0.31,381.13,95.5,No,3.4,48,0.35,390.54,17.9
2025-11-30,Sunday,Fall,New York,Hostel,334.11,0.78,360.08,89.34,No,3.2,12,0.49,410.96,0.0
2025-12-01,Monday,Winter,Chicago,Hostel,336.9,0.96,323.53,41.3,No,3.1,35,0.69,351.87,9.8
2025-12-02,Tuesday,Winter,San Francisco,Airbnb,339.63,0.72,297.42,77.39,No,3.5,31,0.73,397.42,0.0
2025-12-03,Wednesday,Winter,Chicago,Hotel,372.18,0.22,316.41,88.81,No,3.8,7,0.66,320.0,14.4
2025-12-04,Thursday,Winter,Chicago,Hotel,134.15,0.23,158.75,31.92,No,3.0,4,0.66,91.6,18.5
2025-12-05,Friday,Winter,Boston,Airbnb,199.67,0.85,217.1,51.49,Yes,3.7,33,0.79,258.47,0.0
2025-12-06,Saturday,Winter,Miami,Hostel,303.4,0.32,317.97,64.91,No,3.2,28,0.31,264.14,10.5
2025-12-07,Sunday,Winter,Chicago,Hotel,86.93,0.83,81.17,76.63,No,3.7,38,0.95,105.35,0.0
2025-12-08,Monday,Winter,Chicago,Hotel,420.4,0.43,341.94,63.1,No,3.2,21,0.97,425.15,0.0
2025-12-09,Tuesday,Winter,Miami,Hostel,304.47,0.71,338.81,69.77,Yes,4.2,37,0.7,393.77,0.0
2025-12-10,Wednesday,Winter,New York,Hotel,194.87,0.76,223.5,67.9,No,4.6,48,0.62,225.6,0.0
2025-12-11,Thursday,Winter,Austin,Hostel,144.0,0.81,143.53,68.3,Yes,3.1,19,0.39,191.36,0.0
2025-12-12,Friday,Winter,Boston,Hostel,344.16,0.28,354.73,80.01,Yes,3.8,3,0.6,340.18,14.2
2025-12-13,Saturday,Winter,San Francisco,Hostel,326.27,0.69,334.01,87.58,Yes,4.6,12,0.85,436.79,0.0
2025-12-14,Sunday,Winter,Boston,Hostel,472.04,0.66,498.79,70.53,No,4.6,55,0.85,531.32,0.0
2025-12-15,Monday,Winter,Austin,Hostel,371.1,0.68,302.64,84.22,No,3.3,4,0.36,435.92,0.0
2025-12-16,Tuesday,Winter,New York,Airbnb,374.12,0.49,409.39,66.33,No,4.3,54,0.95,390.95,0.0
2025-12-17,Wednesday,Winter,Chicago,Hotel,471.65,0.39,401.41,78.36,No,4.1,12,0.78,462.06,5.9
2025-12-18,Thursday,Winter,San Francisco,Hotel,71.24,0.48,62.52,80.3,No,4.9,4,0.47,77.15,0.0
2025-12-19,Friday,Winter,Seattle,Airbnb,88.6,0.9,79.8,81.78,Yes,3.5,4,0.89,124.51,0.0
2025-12-20,Saturday,Winter,Miami,Hotel,483.97,0.42,427.27,53.7,No,3.1,14,0.96,473.86,0.0
2025-12-21,Sunday,Winter,Austin,Hostel,458.89,0.29,369.41,82.57,Yes,3.6,47,0.89,442.69,17.1
2025-12-22,Monday,Winter,Los Angeles,Hostel,86.48,0.57,82.93,82.64,Yes,4.0,2,0.49,110.34,0.0
2025-12-23,Tuesday,Winter,Boston,Hostel,68.07,0.22,80.46,52.78,Yes,3.7,44,0.41,61.89,13.1
2025-12-24,Wednesday,Winter,Boston,Hostel,331.19,0.56,292.0,39.25,No,4.0,39,0.47,277.22,15.6
2025-12-25,Thursday,Winter,Boston,Hostel,451.65,0.75,436.59,65.96,No,4.4,7,0.32,518.44,0.0
2025-12-26,Friday,Winter,Seattle,Hostel,278.67,0.63,270.72,37.75,Yes,4.5,40,0.43,302.96,6.7
2025-12-27,Saturday,Winter,Chicago,Airbnb,486.61,0.87,448.07,44.6,Yes,3.7,50,0.93,550.14,11.8
2025-12-28,Sunday,Winter,Miami,Hostel,196.22,0.72,172.91,66.67,No,4.3,23,0.8,223.3,0.0
2025-12-29,Monday,Winter,Los Angeles,Airbnb,117.08,0.68,132.29,42.67,No,3.4,28,0.92,113.72,7.5
2025-12-30,Tuesday,Winter,Austin,Hostel,106.85,0.45,101.72,85.96,No,3.8,29,0.32,116.24,0.0
2025-12-31,Wednesday,Winter,Los Angeles,Hostel,402.53,0.8,335.57,38.58,Yes,3.6,12,0.38,471.06,5.3
2025-01-01,Wednesday,Winter,San Francisco,Hotel,400.36,0.52,404.36,76.4,No,3.8,26,0.42,435.27,0.0
2025-01-02,Thursday,Winter,San Francisco,Hotel,276.79,0.33,313.97,91.8,Yes,4.7,24,0.38,276.72,17.2
2025-01-03,Friday,Winter,Miami,Hotel,475.45,0.23,553.5,56.64,No,3.4,21,0.82,374.6,13.6
2025-01-04,Saturday,Winter,Miami,Airbnb,480.42,0.8,442.69,43.79,No,4.7,8,0.39,438.64,17.1
2025-01-05,Sunday,Winter,Los Angeles,Hostel,345.03,0.33,329.13,83.46,Yes,3.6,29,0.55,345.95,15.2
2025-01-06,Monday,Winter,Los Angeles,Airbnb,335.33,0.65,305.77,41.17,No,4.6,44,0.95,291.47,15.9
2025-01-07,Tuesday,Winter,Chicago,Hostel,70.86,0.64,66.41,87.07,No,3.7,10,0.45,82.71,0.0
2025-01-08,Wednesday,Winter,Boston,Hotel,497.53,0.46,460.7,59.61,No,4.5,37,0.99,503.91,0.0
2025-01-09,Thursday,Winter,Los Angeles,Airbnb,351.1,0.61,409.05,87.98,No,4.1,54,0.6,406.55,0.0
2025-01-10,Friday,Winter,New York,Hostel,478.76,0.78,455.71,37.15,Yes,4.0,43,0.38,482.06,17.7
2025-01-11,Saturday,Winter,Los Angeles,Hotel,361.04,0.53,351.14,43.8,No,3.0,35,0.98,332.12,7.4
2025-01-12,Sunday,Winter,Miami,Hostel,209.24,0.88,245.56,31.02,No,3.8,33,0.34,214.92,6.2
2025-01-13,Monday,Winter,Los Angeles,Hostel,358.22,0.5,390.34,58.31,No,4.9,48,0.99,367.15,0.0
2025-01-14,Tuesday,Winter,New York,Hostel,70.96,0.46,79.19,56.76,No,4.9,28,0.89,71.26,0.0
2025-01-15,Wednesday,Winter,Chicago,Hostel,416.79,0.21,400.62,49.64,No,4.0,17,0.96,296.23,19.5
2025-01-16,Thursday,Winter,Boston,Hotel,248.36,0.59,226.67,65.59,No,3.3,18,0.34,268.92,0.0
2025-01-17,Friday,Winter,Chicago,Airbnb,120.21,0.28,124.65,49.76,No,4.8,59,0.39,93.33,14.8
2025-01-18,Saturday,Winter,Austin,Hotel,193.95,0.45,232.61,45.82,No,3.4,40,0.34,157.43,16.1
2025-01-19,Sunday,Winter,San Francisco,Airbnb,453.67,0.33,533.71,72.72,Yes,3.2,37,0.45,443.0,15.1
2025-01-20,Monday,Winter,Boston,Hotel,141.99,0.59,128.35,51.9,Yes,4.2,8,0.31,169.21,0.0
2025-01-21,Tuesday,Winter,Boston,Hostel,108.78,0.33,95.63,84.18,No,3.9,29,0.43,99.94,11.2
2025-01-22,Wednesday,Winter,Los Angeles,Hostel,212.56,0.76,177.85,63.4,No,4.6,40,0.3,243.21,0.0
2025-01-23,Thursday,Winter,Los Angeles,Hostel,72.06,0.43,82.04,75.68,No,3.9,3,0.74,75.59,0.0
2025-01-24,Friday,Winter,New York,Airbnb,444.18,0.25,424.34,71.37,Yes,4.1,44,0.96,416.19,15.9
2025-01-25,Saturday,Winter,New York,Hostel,115.17,0.55,105.42,99.08,Yes,3.8,54,0.32,151.71,0.0
2025-01-26,Sunday,Winter,Seattle,Hotel,303.2,0.64,320.07,32.07,Yes,4.1,17,0.5,313.72,10.2
2025-01-27,Monday,Winter,Los Angeles,Airbnb,425.5,0.42,345.76,84.65,No,4.7,21,0.76,456.11,0.0
2025-01-28,Tuesday,Winter,Seattle,Hotel,300.86,0.53,352.33,66.31,Yes,4.8,34,0.49,364.32,0.0
2025-01-29,Wednesday,Winter,Seattle,Hotel,64.78,1.0,71.57,53.71,No,3.0,54,0.53,78.46,0.0
2025-01-30,Thursday,Winter,San Francisco,Airbnb,232.74,0.59,253.14,39.57,Yes,3.6,33,0.53,225.75,16.0
2025-01-31,Friday,Winter,Boston,Hostel,88.11,0.3,94.44,89.04,No,3.4,14,0.79,85.71,6.2
2025-02-01,Saturday,Winter,Chicago,Hotel,102.05,0.83,92.29,97.44,No,4.9,46,0.71,130.04,0.0
2025-02-02,Sunday,Winter,Miami,Hotel,498.06,0.28,493.8,84.26,No,3.3,24,0.93,411.92,18.5
2025-02-03,Monday,Winter,San Francisco,Hostel,167.67,0.78,177.82,92.01,No,3.4,4,0.87,207.58,0.0
2025-02-04,Tuesday,Winter,Chicago,Hotel,78.01,0.87,70.99,64.71,No,3.8,51,0.48,93.0,0.0
2025-02-05,Wednesday,Winter,San Francisco,Hostel,346.3,0.96,299.66,98.87,No,3.9,38,0.87,460.79,0.0
2025-02-06,Thursday,Winter,Los Angeles,Hostel,228.69,0.58,205.45,82.87,Yes,4.7,34,0.31,292.86,0.0
2025-02-07,Friday,Winter,Chicago,Airbnb,485.43,0.81,571.06,80.23,Yes,4.0,10,0.32,662.46,0.0
2025-02-08,Saturday,Winter,Chicago,Airbnb,62.81,0.77,73.63,74.26,Yes,4.5,8,0.71,83.59,0.0
2025-02-09,Sunday,Winter,Los Angeles,Airbnb,73.57,0.59,82.66,86.16,No,4.0,53,0.92,84.2,0.0
2025-02-10,Monday,Winter,San Francisco,Hotel,368.79,0.21,310.92,98.82,No,3.1,58,0.67,349.62,8.0
2025-02-11,Tuesday,Winter,Seattle,Hostel,478.02,0.4,402.34,62.69,No,4.4,29,0.5,477.1,0.0
2025-02-12,Wednesday,Winter,Boston,Hostel,190.89,0.23,156.48,80.25,No,3.2,22,0.36,157.77,15.9
2025-02-13,Thursday,Winter,Chicago,Airbnb,235.55,0.49,189.42,50.88,No,4.6,2,0.97,235.23,0.0
2025-02-14,Friday,Winter,Seattle,Hostel,418.53,0.53,440.22,38.53,No,4.1,13,0.38,356.78,12.8
2025-02-15,Saturday,Winter,Chicago,Hostel,316.29,0.97,305.4,36.36,No,4.3,34,0.66,309.84,14.6
2025-02-16,Sunday,Winter,San Francisco,Hotel,175.16,0.85,183.87,90.36,No,3.3,0,0.87,220.89,0.0
2025-02-17,Monday,Winter,Miami,Hostel,253.13,0.99,267.31,40.92,No,3.0,2,0.82,280.17,5.3
2025-02-18,Tuesday,Winter,Seattle,Hostel,216.54,0.68,223.75,72.53,No,3.4,25,0.35,246.77,0.0
2025-02-19,Wednesday,Winter,Boston,Hotel,259.75,0.95,266.47,83.14,No,3.9,3,0.85,332.33,0.0
2025-02-20,Thursday,Winter,Los Angeles,Airbnb,275.53,0.88,289.72,74.02,No,3.1,12,0.56,337.27,0.0
2025-02-21,Friday,Winter,Miami,Hotel,350.94,0.71,324.83,55.16,No,4.5,19,0.35,385.85,0.0
2025-02-22,Saturday,Winter,Boston,Airbnb,99.88,0.37,101.82,69.05,Yes,4.2,41,0.68,97.61,15.4
2025-02-23,Sunday,Winter,San Francisco,Hostel,73.65,0.65,66.43,46.74,Yes,4.6,13,0.92,80.8,8.6
2025-02-24,Monday,Winter,Boston,Hostel,297.18,0.29,303.51,32.73,No,4.5,54,1.0,205.97,19.8
2025-02-25,Tuesday,Winter,Los Angeles,Hostel,208.21,0.39,174.78,52.81,Yes,3.6,54,0.3,202.11,12.9
2025-02-26,Wednesday,Winter,Chicago,Hostel,101.82,0.76,88.28,87.22,Yes,3.9,46,0.84,139.05,0.0
2025-02-27,Thursday,Winter,Seattle,Hostel,484.45,0.59,496.05,56.93,No,4.9,18,0.46,511.96,0.0
2025-02-28,Friday,Winter,Los Angeles,Hotel,407.94,0.95,396.83,94.23,Yes,4.8,32,0.85,596.69,0.0
2025-03-01,Saturday,Spring,Austin,Airbnb,430.06,0.75,490.1,81.12,No,4.9,44,0.78,513.22,0.0
2025-03-02,Sunday,Spring,San Francisco,Airbnb,87.98,0.77,102.98,83.45,No,3.4,25,0.58,106.31,0.0
2025-03-03,Monday,Spring,Los Angeles,Hostel,207.63,0.47,220.14,64.82,No,4.6,41,0.87,214.37,0.0
2025-03-04,Tuesday,Spring,New York,Hostel,470.78,0.69,473.5,73.34,Yes,4.9,29,0.58,610.14,0.0
2025-03-05,Wednesday,Spring,Los Angeles,Airbnb,399.62,0.71,444.66,33.47,No,4.1,34,0.76,388.98,5.9
2025-03-06,Thursday,Spring,Seattle,Hostel,376.39,0.53,442.77,97.96,No,3.9,55,0.45,435.06,0.0
2025-03-07,Friday,Spring,Austin,Hostel,199.93,0.42,223.99,95.94,No,3.8,57,0.67,221.09,0.0
2025-03-08,Saturday,Spring,New York,Airbnb,202.9,0.56,232.9,44.77,No,3.6,27,0.38,191.29,6.5
2025-03-09,Sunday,Spring,Los Angeles,Hostel,250.68,0.29,256.82,56.95,Yes,4.8,20,0.4,238.39,12.5
2025-03-10,Monday,Spring,Los Angeles,Airbnb,391.23,0.35,385.4,38.45,No,3.6,41,0.6,330.82,6.6
2025-03-11,Tuesday,Spring,Los Angeles,Hostel,229.28,0.9,269.36,46.92,No,3.6,4,0.97,221.11,16.2
2025-03-12,Wednesday,Spring,San Francisco,Hostel,327.18,0.58,285.03,97.34,Yes,3.0,14,0.66,433.19,0.0
2025-03-13,Thursday,Spring,Boston,Hostel,196.71,0.69,227.46,68.76,No,4.2,31,0.34,222.73,0.0
2025-03-14,Friday,Spring,Seattle,Airbnb,145.25,0.32,116.57,73.61,Yes,4.6,33,0.69,135.67,18.7
2025-03-15,Saturday,Spring,Miami,Hostel,150.73,0.91,162.09,38.94,Yes,3.7,0,0.42,182.06,5.7
2025-03-16,Sunday,Spring,Austin,Hostel,408.48,0.65,367.05,76.96,No,4.5,13,0.85,466.03,0.0
2025-03-17,Monday,Spring,Boston,Hotel,442.85,0.66,463.36,60.13,No,4.4,24,0.48,484.65,0.0
2025-03-18,Tuesday,Spring,New York,Hotel,56.01,0.92,47.83,83.67,No,3.7,18,0.94,71.08,0.0
2025-03-19,Wednesday,Spring,Chicago,Hostel,108.1,0.96,129.5,84.84,Yes,4.5,24,0.49,155.5,0.0
2025-03-20,Thursday,Spring,San Francisco,Airbnb,425.54,0.68,381.86,92.98,No,4.2,46,0.61,511.05,0.0
2025-03-21,Friday,Spring,Seattle,Hotel,272.8,0.25,266.62,72.3,Yes,4.9,53,0.49,263.25,13.6
2025-03-22,Saturday,Spring,New York,Hostel,107.64,0.94,93.69,82.19,Yes,3.6,4,0.59,153.13,0.0
2025-03-23,Sunday,Spring,Chicago,Airbnb,398.4,0.69,407.88,52.61,No,4.1,11,0.43,431.8,0.0
2025-03-24,Monday,Spring,San Francisco,Airbnb,381.14,0.51,418.08,42.44,No,4.3,28,0.38,331.76,11.3
2025-03-25,Tuesday,Spring,Chicago,Hostel,57.62,0.56,62.81,97.25,Yes,3.2,37,0.46,75.81,0.0
2025-03-26,Wednesday,Spring,New York,Hotel,86.71,0.48,97.07,61.28,No,3.3,26,1.0,88.95,0.0
2025-03-27,Thursday,Spring,Chicago,Hotel,398.42,0.38,437.94,67.6,No,3.9,16,0.63,328.67,17.9
2025-03-28,Friday,Spring,Boston,Airbnb,285.98,0.9,243.72,78.95,Yes,4.3,35,0.34,399.47,0.0
2025-03-29,Saturday,Spring,Chicago,Airbnb,72.89,0.73,63.74,94.65,No,4.7,58,0.66,89.36,0.0
2025-03-30,Sunday,Spring,Austin,Hotel,278.83,0.54,259.57,54.53,Yes,3.5,43,0.94,328.91,0.0
2025-03-31,Monday,Spring,Boston,Hotel,414.43,0.7,473.48,66.05,Yes,3.4,35,0.75,529.7,0.0
2025-04-01,Tuesday,Spring,New York,Airbnb,110.24,0.7,106.12,96.98,No,4.7,25,0.57,134.6,0.0
2025-04-02,Wednesday,Spring,San Francisco,Airbnb,472.93,0.89,557.3,38.44,Yes,3.1,22,0.77,496.03,17.5
2025-04-03,Thursday,Spring,Seattle,Hotel,162.52,0.78,170.03,89.41,No,3.6,53,0.43,199.94,0.0
2025-04-04,Friday,Spring,Chicago,Hotel,153.11,0.5,162.74,62.86,Yes,4.9,54,0.43,181.98,0.0
2025-04-05,Saturday,Spring,Boston,Airbnb,357.55,0.83,388.56,59.39,No,4.9,4,0.57,414.82,0.0
2025-04-06,Sunday,Spring,San Francisco,Hotel,147.25,0.93,140.53,83.91,No,5.0,25,0.83,187.56,0.0
2025-04-07,Monday,Spring,Miami,Hotel,129.22,0.45,135.97,62.26,No,4.2,23,0.73,131.39,0.0
2025-04-08,Tuesday,Spring,Seattle,Hostel,309.07,0.81,355.18,45.43,No,4.6,48,0.74,282.08,17.8
2025-04-09,Wednesday,Spring,Miami,Hotel,165.28,0.68,163.98,85.34,No,4.4,2,0.59,194.7,0.0
2025-04-10,Thursday,Spring,Seattle,Hostel,341.85,0.6,280.62,46.27,No,4.0,50,0.31,325.32,7.5
2025-04-11,Friday,Spring,Chicago,Airbnb,76.54,0.88,87.56,89.23,No,4.6,15,0.73,97.18,0.0
2025-04-12,Saturday,Spring,Los Angeles,Hotel,52.09,0.56,45.27,75.16,No,3.5,20,0.5,57.27,0.0
2025-04-13,Sunday,Spring,Chicago,Hostel,246.09,0.91,261.29,55.37,No,4.0,11,0.34,290.41,0.0
2025-04-14,Monday,Spring,Seattle,Hostel,362.98,0.36,425.49,34.71,No,3.6,7,0.52,283.29,13.1
2025-04-15,Tuesday,Spring,Boston,Hostel,344.69,0.78,390.66,37.75,No,4.5,18,0.8,305.77,17.5
2025-04-16,Wednesday,Spring,Chicago,Hotel,354.44,0.8,337.29,71.31,Yes,4.6,20,0.59,472.8,0.0
2025-04-17,Thursday,Spring,Seattle,Hotel,116.75,0.47,117.31,72.42,Yes,3.1,3,0.32,140.71,0.0
2025-04-18,Friday,Spring,Austin,Airbnb,474.25,0.96,419.48,40.32,No,3.0,52,0.89,455.72,16.8
2025-04-19,Saturday,Spring,Austin,Hostel,132.63,0.72,154.2,60.49,No,4.8,5,0.39,148.48,0.0
2025-04-20,Sunday,Spring,Chicago,Hotel,382.79,0.27,333.36,40.45,No,4.9,2,0.68,270.63,19.6
2025-04-21,Monday,Spring,Los Angeles,Hotel,85.59,0.43,84.55,88.13,No,3.5,48,0.75,92.98,0.0
2025-04-22,Tuesday,Spring,Los Angeles,Airbnb,449.2,0.86,394.91,46.78,No,3.1,12,0.56,480.51,5.7
2025-04-23,Wednesday,Spring,Chicago,Hotel,101.98,0.49,118.75,98.68,No,4.6,35,0.4,116.47,0.0
2025-04-24,Thursday,Spring,New York,Hostel,442.66,0.58,528.16,92.11,Yes,4.8,2,0.86,579.15,0.0
2025-04-25,Friday,Spring,Boston,Hotel,288.61,0.63,341.38,64.04,Yes,3.6,16,0.31,359.07,0.0
2025-04-26,Saturday,Spring,Seattle,Hotel,105.06,0.24,94.27,34.53,Yes,3.7,21,0.98,87.38,16.8
